,Component1,Component2,Target
3626,23.71665,89.82855,normal
3627,84.774605,64.60482,normal
3628,17.489052,54.64435,normal
3629,17.140308,96.35055,normal
3630,78.553375,71.14123,normal
3631,55.899662,90.539894,normal
3632,14.960376,62.473038,normal
3633,-38.0423,86.484764,normal
3634,77.35018,65.13693,normal
3635,102.67304,27.77865,normal
3636,-14.474536,71.97227,normal
3637,15.217672,88.81697,normal
3638,60.91205,74.533714,normal
3639,-7.281873,74.95607,normal
3640,75.02284,7.736889,normal
3641,20.844576,40.102886,normal
3642,117.04806,18.240847,normal
3643,55.76684,50.891365,normal
3644,56.746,87.87555,normal
3645,-37.910004,80.38726,normal
3646,63.029358,74.00802,normal
3647,28.637825,23.719866,normal
3648,16.36428,39.146442,normal
3649,21.165482,80.941,normal
3650,54.654377,25.054028,normal
3651,12.713425,38.31212,normal
3652,-43.35674,79.854355,normal
3653,-41.03973,81.97257,normal
3654,56.527615,54.210014,normal
3655,25.299788,84.11203,normal
3656,5.999645,101.71841,normal
3657,-42.120693,73.059166,normal
3658,-14.321843,74.34465,normal
3659,100.3737,22.648401,normal
3660,1.3105196,95.042564,normal
3661,22.02532,88.728325,normal
3662,77.671875,1.0867962,normal
3663,20.378223,40.290943,normal
3664,77.28025,1.6578624,normal
3665,37.25897,12.558284,normal
3666,29.765442,98.87633,normal
3667,114.48068,20.573542,normal
3668,98.471504,34.00622,normal
3669,66.14191,-0.9913051,normal
3670,-52.31972,95.46966,normal
3671,60.143375,48.750957,normal
3672,2.0133889,88.43654,normal
3673,0.99381775,71.08855,normal
3674,75.67195,-8.561992,normal
3675,18.256294,90.37764,normal
3676,-12.673325,103.18361,normal
3677,46.59253,27.925436,normal
3678,36.80762,9.727102,normal
3679,21.845627,20.787428,normal
3680,114.129166,-5.0184526,normal
3681,42.438988,15.287172,normal
3682,0.107064284,85.86113,normal
3683,-0.31589743,39.75928,normal
3684,84.63638,54.972397,normal
3685,21.485247,97.7452,normal
3686,-34.581467,72.40268,normal
3687,15.504575,54.8765,normal
3688,64.536514,16.89628,normal
3689,90.26562,68.7679,normal
3690,14.993223,105.28537,normal
3691,-1.0914999,60.843884,normal
3692,36.834892,8.790742,normal
3693,-34.522434,84.921684,normal
3694,16.314625,101.758575,normal
3695,80.741516,70.908226,normal
3696,67.715805,-5.5919857,normal
3697,37.852215,64.7493,normal
3698,20.78402,40.431892,normal
3699,102.80421,27.281927,normal
3700,23.72791,20.07829,normal
3701,-8.845368,109.45926,normal
3702,29.054193,102.46654,normal
3703,59.782307,33.682728,normal
3704,0.038572468,65.70869,normal
3705,73.09139,3.8547971,normal
3706,50.73066,26.95198,normal
3707,73.99555,33.50034,normal
3708,-13.345455,102.15611,normal
3709,25.12062,98.06337,normal
3710,70.583984,70.61004,normal
3711,72.03471,7.7185283,normal
3712,36.676937,70.42046,normal
3713,95.255684,28.581661,normal
3714,-56.47931,99.88467,normal
3715,59.221542,30.571468,normal
3716,68.05219,-5.957844,normal
3717,1.2047626,64.215576,normal
3718,118.66547,18.311016,normal
3719,59.711987,49.098206,normal
3720,2.7405913,87.869286,normal
3721,40.346004,13.724912,normal
3722,-44.98462,76.45625,normal
3723,-38.0369,75.41781,normal
3724,41.39152,10.470874,normal
3725,-35.89109,73.56252,normal
3726,84.75761,64.5293,normal
3727,60.138947,-1.8559952,normal
3728,73.699234,9.095553,normal
3729,98.3512,-0.41883412,normal
3730,0.4756727,96.55617,normal
3731,116.588394,18.223019,normal
3732,-38.068073,75.43352,normal
3733,-39.516422,78.82657,normal
3734,-34.13461,82.61434,normal
3735,15.935724,60.549572,normal
3736,47.926125,49.68471,normal
3737,-8.335242,71.380646,normal
3738,29.17355,100.12982,normal
3739,57.679024,8.354391,normal
3740,-41.714355,79.64517,normal
3741,32.518898,37.15642,normal
3742,70.08683,10.185397,normal
3743,37.43484,60.685127,normal
3744,-35.05635,75.50481,normal
3745,87.78375,18.715666,normal
3746,9.781662,99.24981,normal
3747,-40.931973,81.1391,normal
3748,21.161228,94.317245,normal
3749,-27.98671,102.25428,normal
3750,11.656881,20.549349,normal
3751,-34.46633,85.58356,normal
3752,11.657301,22.276688,normal
3753,70.29212,9.818592,normal
3754,40.37433,64.376564,normal
3755,60.818398,76.08685,normal
3756,80.11766,38.641376,normal
3757,38.0903,64.72627,normal
3758,57.852295,-7.7388144,normal
3759,30.648584,21.818132,normal
3760,-31.382725,78.87262,normal
3761,-30.59409,85.1294,normal
3762,36.12981,50.126072,normal
3763,95.16674,-4.9390225,normal
3764,0.10471885,38.805855,normal
3765,-44.13154,75.19249,normal
3766,114.06782,16.711685,normal
3767,-32.51832,75.86617,normal
3768,-7.3870063,71.929955,normal
3769,33.17597,19.620384,normal
3770,54.80992,-3.637645,normal
3771,15.591307,82.22178,normal
3772,77.73542,0.70429754,normal
3773,32.675022,10.604848,normal
3774,15.156336,49.651775,normal
3775,69.63854,10.488392,normal
3776,57.4203,4.6682253,normal
3777,-36.622158,86.42959,normal
3778,9.834829,102.057785,normal
3779,86.79424,57.091763,normal
3780,73.35359,70.8257,normal
3781,69.416695,10.699532,normal
3782,23.759758,84.95343,normal
3783,97.19563,23.53923,normal
3784,-1.1589377,62.92997,normal
3785,-3.3383126,89.2755,normal
3786,116.40896,20.53898,normal
3787,64.67828,5.4709063,normal
3788,53.41249,28.628046,normal
3789,15.036655,83.92614,normal
3790,11.797606,50.720848,normal
3791,61.646854,4.5821137,normal
3792,-36.996517,82.80087,normal
3793,22.874353,40.590214,normal
3794,75.77409,70.95236,normal
3795,66.29155,10.061186,normal
3796,111.70436,0.42328802,normal
3797,-9.181209,108.804665,normal
3798,-12.433307,103.55743,normal
3799,0.13651511,62.411808,normal
3800,75.78449,27.845533,normal
3801,116.26774,20.597898,normal
3802,9.826157,102.068214,normal
3803,70.171265,70.56579,normal
3804,23.522394,46.403187,normal
3805,85.461815,32.452267,normal
3806,93.27342,-1.9526592,normal
3807,-52.839,94.881996,normal
3808,99.428894,23.352255,normal
3809,9.11041,86.99737,normal
3810,68.53055,-2.6075587,normal
3811,98.10773,0.29473844,normal
3812,22.657854,20.438164,normal
3813,21.231222,55.9408,normal
3814,36.693233,12.405945,normal
3815,13.778386,51.735966,normal
3816,115.59283,20.736183,normal
3817,75.7512,6.9811916,normal
3818,75.04172,65.40186,normal
3819,41.30871,71.56054,normal
3820,-43.38589,79.87836,normal
3821,-1.8125408,93.61217,normal
3822,116.9526,18.24213,normal
3823,82.27483,-8.879782,normal
3824,41.833702,10.7977295,normal
3825,12.094638,20.255903,normal
3826,-56.52707,99.87558,normal
3827,57.69487,85.16076,normal
3828,31.654766,9.840007,normal
3829,41.942482,14.837652,normal
3830,14.935599,79.3688,normal
3831,18.300467,26.923763,normal
3832,37.169106,12.621681,normal
3833,31.247997,11.149298,normal
3834,55.95868,92.364784,normal
3835,-8.836895,73.42347,normal
3836,9.663596,23.111862,normal
3837,-8.2930565,71.4813,normal
3838,-25.422709,113.20054,normal
3839,72.277985,8.230485,normal
3840,-12.433307,103.55743,normal
3841,15.401054,23.347065,normal
3842,21.42293,82.19227,normal
3843,88.75135,26.75032,normal
3844,-17.65778,73.74272,normal
3845,59.253468,52.147564,normal
3846,39.058857,35.594727,normal
3847,55.04262,58.149174,normal
3848,-40.45828,81.717316,normal
3849,16.76151,40.715855,normal
3850,76.085625,66.031715,normal
3851,-53.06004,94.64266,normal
3852,71.40991,29.704937,normal
3853,82.22125,4.3471828,normal
3854,19.715525,17.481567,normal
3855,26.734322,100.867165,normal
3856,55.918163,92.61661,normal
3857,81.17495,53.309727,normal
3858,58.57793,9.690222,normal
3859,20.796833,48.253777,normal
3860,58.08163,27.363918,normal
3861,60.66985,-2.3341508,normal
3862,88.33962,70.944626,normal
3863,54.818962,8.57465,normal
3864,-3.2813456,97.85294,normal
3865,17.187296,43.072712,normal
3866,58.24973,10.593087,normal
3867,99.32731,32.552307,normal
3868,36.75827,68.7393,normal
3869,9.813361,102.08345,normal
3870,13.987877,19.959723,normal
3871,57.457375,28.342045,normal
3872,21.497396,50.534462,normal
3873,56.189003,89.48957,normal
3874,84.600204,70.68566,normal
3875,22.871271,40.5772,normal
3876,0.08816205,85.786255,normal
3877,0.9869004,71.10284,normal
3878,40.542862,72.470535,normal
3879,36.25913,12.078352,normal
3880,40.835274,13.47092,normal
3881,40.10479,10.468803,normal
3882,93.29428,-1.961118,normal
3883,15.611782,20.000906,normal
3884,48.12148,50.357616,normal
3885,97.989136,27.799751,normal
3886,86.64199,57.03657,normal
3887,-2.188927,63.943233,normal
3888,-24.064348,119.14506,normal
3889,14.685757,59.223827,normal
3890,53.699585,33.977013,normal
3891,-3.3670387,89.26083,normal
3892,16.248459,107.27057,normal
3893,58.73167,-0.18267126,normal
3894,23.652449,89.392815,normal
3895,-12.294932,103.764984,normal
3896,113.68853,16.916508,normal
3897,-28.608408,82.78374,normal
3898,40.591312,69.68346,normal
3899,14.395405,85.46057,normal
3900,13.2181,18.351866,normal
3901,18.662724,90.5534,normal
3902,108.31309,-1.10677,normal
3903,-37.443726,74.99997,normal
3904,-38.490303,74.34246,normal
3905,43.998295,43.628716,normal
3906,-37.06689,75.784096,normal
3907,56.33665,3.0274,normal
3908,79.30493,-4.1444077,normal
3909,30.571785,21.871347,normal
3910,72.40785,70.60204,normal
3911,-13.9993105,100.907166,normal
3912,16.945545,45.13664,normal
3913,-56.57566,100.421646,normal
3914,38.279728,73.224754,normal
3915,66.835556,11.293986,normal
3916,43.20873,65.63896,normal
3917,99.29657,23.499855,normal
3918,61.29658,49.694405,normal
3919,36.26026,66.03917,normal
3920,-33.17159,71.95706,normal
3921,70.37693,70.554985,normal
3922,18.912657,20.03407,normal
3923,1.118126,37.873024,normal
3924,44.165085,43.4614,normal
3925,-8.232556,112.172806,normal
3926,-44.132698,75.18999,normal
3927,57.221123,56.974575,normal
3928,-10.933842,70.02739,normal
3929,60.94153,74.1049,normal
3930,-22.993292,113.32997,normal
3931,-33.0315,81.50243,normal
3932,12.00548,51.623295,normal
3933,1.0093486,61.94729,normal
3934,42.04044,50.72703,normal
3935,15.7359085,56.309998,normal
3936,117.40911,18.254192,normal
3937,18.69818,27.505508,normal
3938,65.08184,4.312342,normal
3939,30.343893,13.266084,normal
3940,0.9936894,71.089554,normal
3941,52.08104,29.991888,normal
3942,63.747982,-5.3070736,normal
3943,0.10612418,85.85816,normal
3944,36.68483,32.852432,normal
3945,-8.313643,90.597565,normal
3946,-2.7188675,64.06403,normal
3947,11.529271,45.985603,normal
3948,24.561398,59.98389,normal
3949,14.785115,62.025364,normal
3950,54.40996,-6.269074,normal
3951,-40.006847,82.23702,normal
3952,19.899092,82.41855,normal
3953,-27.333649,114.604065,normal
3954,35.90583,36.393932,normal
3955,22.816399,101.565765,normal
3956,113.924904,-3.2462184,normal
3957,-4.3733177,93.88195,normal
3958,12.314849,92.231224,normal
3959,12.514744,46.024403,normal
3960,-44.762074,78.83783,normal
3961,45.116325,43.00075,normal
3962,62.45247,87.16572,normal
3963,15.694049,14.412817,normal
3964,-6.2774982,94.45078,normal
3965,-52.937656,94.82017,normal
3966,55.2477,52.312252,normal
3967,19.544424,51.61371,normal
3968,1.8123057,37.51452,normal
3969,79.16639,70.964645,normal
3970,22.67402,21.184792,normal
3971,69.098495,1.1660365,normal
3972,16.824604,17.200802,normal
3973,32.92004,97.73876,normal
3974,-14.715488,71.95628,normal
3975,63.51083,16.050388,normal
3976,-38.574497,75.9655,normal
3977,46.640553,29.244669,normal
3978,43.509968,72.47569,normal
3979,30.231781,50.789024,normal
3980,13.321053,50.164383,normal
3981,17.256874,38.72042,normal
3982,36.863808,30.978287,normal
3983,27.97912,57.421738,normal
3984,63.063892,7.6667395,normal
3985,19.711079,93.59618,normal
3986,61.88686,4.5116673,normal
3987,73.66783,30.195688,normal
3988,27.487652,100.65437,normal
3989,35.157784,35.96809,normal
3990,60.402843,74.672905,normal
3991,23.653671,89.414314,normal
3992,75.781586,30.109598,normal
3993,56.695164,-8.6614895,normal
3994,74.330734,3.637933,normal
3995,14.379383,85.46786,normal
3996,75.91681,27.411964,normal
3997,98.993,33.96928,normal
3998,70.27947,29.653496,normal
3999,31.41362,13.521762,normal
4000,77.12109,3.1912942,normal
4001,8.559645,81.93695,normal
4002,18.087069,62.270798,normal
4003,-24.927814,119.04393,normal
4004,18.822956,46.913567,normal
4005,78.143616,7.509369,normal
4006,16.057684,107.152405,normal
4007,-3.370204,89.2606,normal
4008,62.864742,50.348347,normal
4009,41.174435,47.194054,normal
4010,75.09385,65.451485,normal
4011,87.811295,18.633707,normal
4012,37.241955,12.439717,normal
4013,63.947807,-4.2277117,normal
4014,97.12104,-2.0562377,normal
4015,-43.88922,78.58205,normal
4016,27.968437,57.437336,normal
4017,1.3228052,95.03144,normal
4018,48.73072,34.974762,normal
4019,101.67746,28.04173,normal
4020,30.8145,100.42625,normal
4021,-7.4103637,74.69119,normal
4022,87.21916,20.905947,normal
4023,52.131157,29.439453,normal
4024,75.51032,-8.71832,normal
4025,17.615185,98.39656,normal
4026,99.329254,28.568663,normal
4027,21.364422,52.082733,normal
4028,-31.216188,83.913574,normal
4029,37.90612,49.510326,normal
4030,-8.750416,109.65057,normal
4031,-30.262722,78.44313,normal
4032,40.291817,15.923343,normal
4033,83.34388,54.164524,normal
4034,80.56678,38.311474,normal
4035,11.9677105,23.44201,normal
4036,33.219456,35.89944,normal
4037,-3.3002658,97.860435,normal
4038,-7.6407666,74.6157,normal
4039,-8.589786,71.64156,normal
4040,111.31499,-0.6629264,normal
4041,6.576871,85.67052,normal
4042,87.33455,70.71128,normal
4043,75.16962,71.04684,normal
4044,55.656475,-0.29547867,normal
4045,23.94136,27.862484,normal
4046,12.671072,21.981815,normal
4047,15.063694,103.710594,normal
4048,40.372814,35.79292,normal
4049,100.371216,22.618612,normal
4050,-10.460981,70.99134,normal
4051,30.262613,11.209101,normal
4052,112.682434,-3.3941665,normal
4053,40.72012,65.58956,normal
4054,20.403612,24.019232,normal
4055,-51.93847,96.42942,normal
4056,39.602448,35.20631,normal
4057,53.151253,28.325258,normal
4058,21.267288,81.020226,normal
4059,76.66146,1.2419801,normal
4060,-1.6687955,42.927982,normal
4061,21.019747,23.319086,normal
4062,74.00127,33.436478,normal
4063,53.841843,-5.272394,normal
4064,73.196335,70.82402,normal
4065,0.52296686,41.339886,normal
4066,23.69004,20.178736,normal
4067,88.207695,70.74311,normal
4068,11.930589,54.52257,normal
4069,115.46855,20.762863,normal
4070,54.792747,8.430414,normal
4071,56.25005,-1.3036232,normal
4072,71.47994,7.7401204,normal
4073,42.117073,67.476295,normal
4074,63.317284,75.14043,normal
4075,-25.405306,118.80672,normal
4076,60.900074,55.81097,normal
4077,19.219826,20.089323,normal
4078,21.025778,97.08024,normal
4079,-41.352463,70.88019,normal
4080,16.562866,103.086105,normal
4081,76.75338,7.436528,normal
4082,51.427254,26.624014,normal
4083,55.208717,-1.2442104,normal
4084,38.241966,10.879311,normal
4085,75.44009,8.905528,normal
4086,28.241573,97.495224,normal
4087,59.322735,12.622024,normal
4088,-13.369002,72.1477,normal
4089,56.074883,88.20935,normal
4090,72.70844,-2.8637397,normal
4091,46.55633,34.2009,normal
4092,97.36078,22.486149,normal
4093,73.24771,70.811646,normal
4094,-1.8157935,93.61099,normal
4095,98.19185,-0.021094834,normal
4096,15.73058,19.03937,normal
4097,35.109467,10.738502,normal
4098,73.426636,8.298793,normal
4099,34.507744,13.766957,normal
4100,70.73186,-7.2834945,normal
4101,-14.053089,109.190125,normal
4102,75.227585,26.968058,normal
4103,-1.5414168,97.84021,normal
4104,54.038143,-4.9279084,normal
4105,78.94923,64.897316,normal
4106,11.987555,46.469753,normal
4107,15.03659,83.88802,normal
4108,-25.923006,113.254814,normal
4109,54.289528,57.426285,normal
4110,81.62522,53.467285,normal
4111,98.699844,34.052856,normal
4112,24.192595,59.552826,normal
4113,116.82018,20.37026,normal
4114,100.394356,22.64335,normal
4115,79.19483,69.814384,normal
4116,37.541256,64.73323,normal
4117,-51.992294,76.390305,normal
4118,18.719591,20.630375,normal
4119,-40.482002,82.09998,normal
4120,2.5810688,62.790306,normal
4121,51.6894,34.454052,normal
4122,55.536915,57.998714,normal
4123,95.20538,-4.565119,normal
4124,97.66547,23.350555,normal
4125,-0.69170797,42.136147,normal
4126,58.632206,-1.3772436,normal
4127,66.92546,-2.2475514,normal
4128,-13.966913,100.987495,normal
4129,13.439073,105.5936,normal
4130,67.50916,11.129347,normal
4131,85.67321,31.178246,normal
4132,12.201572,23.12164,normal
4133,63.06083,3.605758,normal
4134,91.68354,1.2877905,normal
4135,37.502823,60.692047,normal
4136,18.427938,17.753738,normal
4137,16.84107,51.66731,normal
4138,12.396018,50.23699,normal
4139,56.810112,-4.7529936,normal
4140,15.39807,81.50561,normal
4141,84.77726,64.6128,normal
4142,97.51978,-0.45450172,normal
4143,-23.737925,113.186646,normal
4144,13.80328,57.741947,normal
4145,113.862724,16.82713,normal
4146,50.98383,30.81099,normal
4147,25.548443,100.7921,normal
4148,15.633873,39.152805,normal
4149,-9.871442,107.60212,normal
4150,35.772026,68.764084,normal
4151,85.8019,30.98749,normal
4152,59.00639,11.670116,normal
4153,-6.278322,94.44809,normal
4154,20.931293,47.43459,normal
4155,19.272573,91.59814,normal
4156,17.920776,38.82911,normal
4157,12.983666,55.338627,normal
4158,37.42895,49.65419,normal
4159,-4.3727794,93.88177,normal
4160,76.317825,1.9435383,normal
4161,24.06346,90.17104,normal
4162,88.23646,27.153767,normal
4163,12.526986,48.072823,normal
4164,35.30378,29.893532,normal
4165,40.52943,64.32476,normal
4166,11.840901,40.441322,normal
4167,76.221306,71.070564,normal
4168,-44.856762,76.619255,normal
4169,83.1412,54.06624,normal
4170,68.00537,-6.0069127,normal
4171,30.451622,94.56834,normal
4172,54.838406,88.2399,normal
4173,4.039367,64.78968,normal
4174,76.81549,70.53278,normal
4175,2.2026918,88.51959,normal
4176,85.41872,34.526783,normal
4177,17.080004,99.37322,normal
4178,95.43634,-0.015731327,normal
4179,115.11927,18.278404,normal
4180,73.91694,-9.006993,normal
4181,-36.031624,79.57981,normal
4182,53.982437,-6.403386,normal
4183,82.80251,58.678223,normal
4184,67.166985,10.877853,normal
4185,54.179947,33.973038,normal
4186,18.79315,47.452015,normal
4187,50.07445,33.843647,normal
4188,16.563927,103.08906,normal
4189,87.45758,19.896185,normal
4190,59.57486,33.41723,normal
4191,-39.22482,82.945,normal
4192,86.32245,56.617565,normal
4193,115.83244,-1.2904472,normal
4194,17.92527,40.802624,normal
4195,83.6312,54.305107,normal
4196,-0.07087396,42.303024,normal
4197,29.29559,97.0797,normal
4198,41.64975,10.735077,normal
4199,114.19508,-4.886175,normal
4200,0.2891388,40.61472,normal
4201,68.340706,1.5204686,normal
4202,44.46226,66.98747,normal
4203,22.411066,28.486414,normal
4204,-24.482489,119.13516,normal
4205,0.12653778,42.323063,normal
4206,37.46889,8.75528,normal
4207,-14.34984,72.53154,normal
4208,62.20595,53.520897,normal
4209,40.182983,72.68833,normal
4210,13.299563,39.758125,normal
4211,53.588364,33.548763,normal
4212,-2.362539,63.95106,normal
4213,22.972435,82.56104,normal
4214,73.06181,-9.063329,normal
4215,59.36491,9.126468,normal
4216,8.692991,82.1393,normal
4217,61.148247,76.181755,normal
4218,6.578008,85.67324,normal
4219,41.58918,32.213043,normal
4220,38.133587,49.43349,normal
4221,93.153465,-2.0732903,normal
4222,21.876713,40.08147,normal
4223,29.699232,98.79184,normal
4224,67.990875,1.2452282,normal
4225,19.677166,46.155266,normal
4226,-37.17647,103.04943,normal
4227,17.792212,44.648617,normal
4228,118.609665,18.31031,normal
4229,57.80934,9.170457,normal
4230,60.79404,50.64142,normal
4231,17.322042,26.097258,normal
4232,5.9989386,101.72058,normal
4233,113.55725,1.3905703,normal
4234,71.84523,-2.4412496,normal
4235,23.281557,23.884975,normal
4236,78.42383,39.97653,normal
4237,61.055172,75.92805,normal
4238,13.775246,16.599934,normal
4239,34.734062,12.407114,normal
4240,41.899445,15.312002,normal
4241,-42.069042,71.281685,normal
4242,56.34829,-5.244666,normal
4243,80.70967,38.2001,normal
4244,43.54842,68.14725,normal
4245,74.12586,0.43476424,normal
4246,18.221773,20.853931,normal
4247,34.8335,36.477493,normal
4248,-26.78385,116.37078,normal
4249,58.734978,10.464987,normal
4250,75.044464,-7.650377,normal
4251,31.82486,34.914013,normal
4252,-27.150867,113.85196,normal
4253,23.837929,20.02035,normal
4254,11.307627,93.737946,normal
4255,67.79186,8.37887,normal
4256,-0.64948434,67.59715,normal
4257,34.253563,34.160866,normal
4258,18.662191,90.55583,normal
4259,30.145359,100.913506,normal
4260,15.867671,19.943338,normal
4261,-33.423923,75.90112,normal
4262,2.202805,88.519615,normal
4263,74.130135,25.910402,normal
4264,35.81683,9.295754,normal
4265,41.788452,34.461487,normal
4266,70.01372,-9.95588,normal
4267,33.132748,20.032955,normal
4268,61.144684,52.97561,normal
4269,55.608402,29.859108,normal
4270,30.866142,98.01692,normal
4271,-42.140553,82.49459,normal
4272,55.999245,91.26972,normal
4273,-0.41190004,62.670197,normal
4274,30.198273,94.06864,normal
4275,99.41873,32.63102,normal
4276,60.72983,-7.968084,normal
4277,-11.764695,104.559395,normal
4278,58.68432,3.8688114,normal
4279,14.038516,41.4919,normal
4280,59.13448,30.703001,normal
4281,74.62773,16.466711,normal
4282,60.11428,32.956528,normal
4283,85.43433,32.75696,normal
4284,0.09596051,85.823,normal
4285,-33.981575,85.19844,normal
4286,39.387844,70.763855,normal
4287,-37.697742,80.798065,normal
4288,-18.055056,75.047775,normal
4289,97.40764,22.57874,normal
4290,3.114602,90.410645,normal
4291,-10.839911,71.28021,normal
4292,85.45244,55.729,normal
4293,-34.15481,82.65892,normal
4294,-39.73296,72.12827,normal
4295,-42.19901,72.66282,normal
4296,46.387398,31.837149,normal
4297,47.71315,48.753475,normal
4298,-28.087406,102.43226,normal
4299,17.161505,96.347694,normal
4300,21.042194,23.360012,normal
4301,73.471794,-0.63955766,normal
4302,68.75159,-6.656898,normal
4303,113.70776,1.806622,normal
4304,66.8669,-0.15925485,normal
4305,29.742273,53.537743,normal
4306,9.860889,102.0206,normal
4307,48.444763,34.41251,normal
4308,50.867615,27.057539,normal
4309,33.333504,19.66498,normal
4310,43.697834,29.611658,normal
4311,55.931927,90.52065,normal
4312,43.31926,43.310123,normal
4313,73.28775,-3.2546058,normal
4314,44.425125,16.79086,normal
4315,58.256737,50.7822,normal
4316,24.49608,58.928505,normal
4317,114.17077,-3.3132255,normal
4318,13.948063,57.657986,normal
4319,56.23638,49.71987,normal
4320,38.922657,34.37569,normal
4321,54.54865,54.05315,normal
4322,62.09989,89.11346,normal
4323,23.61406,47.581287,normal
4324,47.21096,64.60626,normal
4325,40.043297,64.92226,normal
4326,5.999394,101.7188,normal
4327,20.402868,101.474815,normal
4328,54.57276,53.42709,normal
4329,16.424496,101.2774,normal
4330,18.593857,24.722145,normal
4331,69.93832,-9.945733,normal
4332,56.375114,85.8281,normal
4333,71.35236,29.893543,normal
4334,56.383247,51.130016,normal
4335,25.316248,84.51997,normal
4336,-16.476833,71.549515,normal
4337,14.394572,22.79012,normal
4338,63.76439,8.396238,normal
4339,-0.6288503,42.521084,normal
4340,31.416523,99.679405,normal
4341,81.33739,53.106533,normal
4342,11.298616,50.330395,normal
4343,38.709766,60.386986,normal
4344,98.25854,27.735191,normal
4345,11.202935,23.19478,normal
4346,21.52499,51.163754,normal
4347,-40.92016,72.62776,normal
4348,47.859142,49.543198,normal
4349,45.778976,31.72126,normal
4350,32.716682,97.71908,normal
4351,9.819485,102.07632,normal
4352,102.043884,28.028172,normal
4353,87.31376,20.50631,normal
4354,70.77243,70.44568,normal
4355,29.699232,98.79184,normal
4356,0.23969232,61.35247,normal
4357,47.947052,42.382893,normal
4358,42.897114,12.2942915,normal
4359,54.56372,33.185646,normal
4360,23.408058,60.252876,normal
4361,-35.409225,76.60289,normal
4362,-31.323793,78.98225,normal
4363,-18.402786,72.0341,normal
4364,41.82147,13.665519,normal
4365,15.710256,60.483406,normal
4366,46.968166,65.04416,normal
4367,76.11814,65.416985,normal
4368,53.210735,56.0251,normal
4369,-1.5573971,97.797966,normal
4370,54.84098,0.8291501,normal
4371,43.418564,14.990901,normal
4372,6.5779448,85.67306,normal
4373,-8.927712,72.46926,normal
4374,67.38227,10.496964,normal
4375,-40.79504,70.922745,normal
4376,29.80899,53.29,normal
4377,-2.1662457,63.763546,normal
4378,14.379186,85.46833,normal
4379,45.017525,69.00698,normal
4380,54.045982,53.136734,normal
4381,30.580318,96.36224,normal
4382,-36.64975,86.25331,normal
4383,18.59633,54.235893,normal
4384,76.02595,6.614624,normal
4385,-36.72791,75.70812,normal
4386,47.988438,49.923954,normal
4387,15.074652,103.691284,normal
4388,87.87896,18.395546,normal
4389,76.19675,71.041534,normal
4390,60.71555,-2.7824512,normal
4391,12.540726,104.88884,normal
4392,47.96087,42.413036,normal
4393,14.348425,100.202126,normal
4394,24.437132,27.38849,normal
4395,30.749687,11.2632885,normal
4396,78.01802,70.33647,normal
4397,116.0248,-1.7971686,normal
4398,-0.1278055,36.26065,normal
4399,15.038019,83.93145,normal
4400,0.41590098,68.362885,normal
4401,50.908005,30.000257,normal
4402,79.24862,71.11174,normal
4403,41.327877,48.860077,normal
4404,77.13637,40.908714,normal
4405,66.260544,5.959207,normal
4406,81.10392,70.88199,normal
4407,61.91518,89.68369,normal
4408,13.005225,58.124054,normal
4409,-36.009247,71.04588,normal
4410,-6.2766175,94.4493,normal
4411,-27.982542,102.31173,normal
4412,66.40219,-0.0066852653,normal
4413,-0.51613283,69.239525,normal
4414,54.49102,-6.068335,normal
4415,78.540504,3.4916162,normal
4416,13.767348,55.303375,normal
4417,25.828655,100.2589,normal
4418,-8.73734,70.49166,normal
4419,57.0837,54.095516,normal
4420,36.458023,33.455074,normal
4421,71.97532,7.6908207,normal
4422,0.12379305,42.391685,normal
4423,21.521975,98.323166,normal
4424,75.071526,30.115122,normal
4425,37.218834,7.578773,normal
4426,45.267155,64.0657,normal
4427,37.66586,73.4195,normal
4428,112.387344,0.46690792,normal
4429,77.02398,-5.189907,normal
4430,44.914444,63.619614,normal
4431,-10.798412,71.34127,normal
4432,11.348286,44.862976,normal
4433,101.56,27.585037,normal
4434,35.56249,11.673984,normal
4435,-10.90791,105.87468,normal
4436,58.882435,3.3558607,normal
4437,54.95949,0.40128514,normal
4438,12.789979,46.99703,normal
4439,22.777155,90.944275,normal
4440,42.0721,28.433495,normal
4441,0.11107934,68.352844,normal
4442,-36.32668,71.55961,normal
4443,86.747025,70.75646,normal
4444,94.00204,-1.4337838,normal
4445,74.37128,17.229483,normal
4446,1.220452,64.27133,normal
4447,-19.828901,70.20452,normal
4448,-8.371795,71.36159,normal
4449,87.75752,18.801485,normal
4450,39.884033,35.26803,normal
4451,11.659871,55.196785,normal
4452,55.41793,10.07574,normal
4453,35.13246,33.694572,normal
4454,45.47077,70.14458,normal
4455,24.217577,56.9364,normal
4456,59.27031,32.816093,normal
4457,11.696472,21.937601,normal
4458,66.08455,-1.1313959,normal
4459,87.241005,20.833471,normal
4460,9.051744,84.86208,normal
4461,56.4375,88.933815,normal
4462,15.324108,22.398619,normal
4463,11.404032,104.03428,normal
4464,12.772032,38.23889,normal
4465,14.2254305,54.915604,normal
4466,95.65206,-4.7419167,normal
4467,45.41161,71.720726,normal
4468,42.979244,13.201138,normal
4469,14.422958,22.86361,normal
4470,75.52009,27.134235,normal
4471,36.42448,11.173715,normal
4472,-10.6663265,73.00625,normal
4473,-32.708,84.67496,normal
4474,24.000933,96.082115,normal
4475,-22.084608,114.34014,normal
4476,88.77072,71.06039,normal
4477,55.926556,92.16442,normal
